Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Quarter,Year,Contribution (%),Cumulative Contribution (%),ABC Class,Profit Margin (%),Profit Margin,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_y
4899,US-2014-122021,2014-10-15,10/17/2014,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884,10,2014Q4,2014,0.0003468569134594,99.78354922784824,C,36.25,0.3625,-135,6,657.316,1,1,1,111,At Risk
2529,CA-2015-124541,2015-04-06,4/10/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884,4,2015Q2,2015,0.0003468569134594,99.7838960847617,C,36.25,0.3625,-234,15,1427.0439999999999,2,4,2,242,Others
985,CA-2017-100314,2017-09-29,10/5/2017,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896,9,2017Q3,2017,0.0003468569134594,99.78424294167516,C,32.5,0.325,-325,12,833.398,3,3,1,331,Low Value
6820,CA-2017-163860,2017-12-28,1/1/2018,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.968,3,0.6,-2.3904,12,2017Q4,2017,0.0003468569134594,99.7845897985886,C,-30.0,-0.3,-415,9,644.35,5,2,1,521,Loyal Customers
4659,CA-2015-112130,2015-05-03,5/7/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884,5,2015Q2,2015,0.0003468569134594,99.78493665550204,C,36.25,0.3625,-97,25,4105.305,1,5,4,154,Frequent Customers
5861,CA-2015-157434,2015-04-29,5/4/2015,Second Class,JK-15640,Jim Kriz,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2,0.2,2.8884,4,2015Q2,2015,0.0003468569134594,99.7852835124155,C,36.25,0.3625,-237,12,4760.434,2,3,5,235,Others
5090,CA-2017-132738,2017-08-04,8/7/2017,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2,0.2,2.8884,8,2017Q3,2017,0.0003468569134594,99.78563036932896,C,36.25,0.3625,-415,20,8236.7648,5,5,5,555,Best Customers
9673,CA-2016-114867,2016-12-23,12/28/2016,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,7.968,2,0.2,2.6892,12,2016Q4,2016,0.0003468569134594,99.7859772262424,C,33.75,0.3375,-381,20,3736.198,4,5,4,454,Frequent Customers
7744,CA-2016-133613,2016-06-17,6/22/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0.0,3.7412,6,2016Q2,2016,0.0003465086635463,99.78632373490596,C,47.0,0.47,-257,15,5888.275,2,4,5,245,Others
6754,CA-2016-154767,2016-06-28,6/30/2016,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0.0,3.7412,6,2016Q2,2016,0.0003465086635463,99.78667024356947,C,47.0,0.47,-328,11,1697.8609999999999,3,3,2,332,Others
1334,CA-2014-122567,2014-02-16,2/21/2014,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93,2,2014Q1,2014,0.0003465086635463,99.78701675223304,C,-175.0,-1.75,-383,10,2477.946,4,2,3,423,Others
4336,CA-2015-154795,2015-12-20,12/24/2015,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,86442,West,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,0.2,2.772,12,2015Q4,2015,0.0003447674139807,99.787361519647,C,35.0,0.35,-410,14,4355.150000000001,5,4,5,545,Loyal Customers
3486,CA-2016-151169,2016-10-21,10/26/2016,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,7.92,4,0.0,3.564,10,2016Q4,2016,0.0003447674139807,99.78770628706098,C,45.0,0.45,-346,21,4152.696,3,5,4,354,Frequent Customers
1184,CA-2017-138779,2017-01-14,1/15/2017,First Class,RB-19570,Rob Beeghly,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.2,0.693,1,2017Q1,2017,0.0003447674139807,99.78805105447496,C,8.75,0.0875,-392,9,528.546,5,2,1,521,Loyal Customers
2954,CA-2017-134915,2017-11-12,11/12/2017,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.693,11,2017Q4,2017,0.0003447674139807,99.78839582188894,C,8.75,0.0875,-369,21,4588.436000000001,4,5,5,455,Frequent Customers
3272,CA-2015-155145,2015-12-27,12/29/2015,Second Class,KN-16450,Kean Nguyen,Corporate,United States,Visalia,California,93277,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0.0,3.4848,12,2015Q4,2015,0.0003447674139807,99.78874058930292,C,44.0,0.44,-365,8,2171.962,4,2,3,423,Others
9405,CA-2017-141663,2017-04-13,4/17/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5,0.2,1.683,4,2017Q2,2017,0.0003447674139807,99.7890853567169,C,21.250000000000004,0.2125,-411,14,2215.002,5,4,3,543,Loyal Customers
2440,CA-2017-139948,2017-07-17,7/22/2017,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7.904,2,0.2,2.1736,7,2017Q3,2017,0.0003440709141545,99.78942942763103,C,27.500000000000004,0.275,-255,9,2921.544,2,2,4,224,Others
4744,CA-2017-168123,2017-03-05,3/5/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2.528,3,2017Q1,2017,0.0003438967891979,99.78977332442024,C,32.0,0.32,-117,6,695.442,1,1,1,111,At Risk
2787,CA-2015-149972,2015-09-21,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2.528,9,2015Q3,2015,0.0003438967891979,99.79011722120946,C,32.0,0.32,-18,15,1860.732,1,4,3,143,At Risk
4594,CA-2016-129868,2016-12-26,12/31/2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2,0.0,2.054,12,2016Q4,2016,0.0003438967891979,99.79046111799866,C,26.0,0.2599999999999999,-48,11,1581.9979999999998,1,3,2,132,At Risk
7788,US-2016-117037,2016-05-17,5/20/2016,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896,3,0.2,2.4675,5,2016Q2,2016,0.0003437226642414,99.7908048406629,C,31.25,0.3125,-396,15,5420.514,5,4,5,545,Loyal Customers
7375,US-2017-123862,2017-01-07,1/9/2017,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.89,1,0.0,3.5505,1,2017Q1,2017,0.0003434614768065,99.7911483021397,C,45.0,0.45,-352,19,2279.5860000000002,3,5,3,353,Frequent Customers
3579,CA-2016-104157,2016-07-25,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,7.89,1,0.0,0.3156,7,2016Q3,2016,0.0003434614768065,99.7914917636165,C,4.0,0.04,-368,10,2890.139,4,2,4,424,Others
8331,CA-2017-113572,2017-11-07,11/11/2017,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4,0.0,2.5216,11,2017Q4,2017,0.0003430261644151,99.79183478978092,C,32.0,0.32,-394,14,4046.746,5,4,4,544,Loyal Customers
2802,US-2015-110163,2015-11-01,11/4/2015,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.773,11,2015Q4,2015,0.0003430261644151,99.79217781594534,C,22.5,0.2249999999999999,-412,22,1398.382,5,5,2,552,Loyal Customers
6799,CA-2015-168809,2015-08-25,8/25/2015,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7.88,5,0.6,-3.94,8,2015Q3,2015,0.0003430261644151,99.79252084210977,C,-50.0,-0.5,-376,19,2218.98,4,5,3,453,Frequent Customers
9303,US-2015-163433,2015-04-18,4/22/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,4,2015Q2,2015,0.000342677914502,99.79286352002426,C,11.25,0.1125,-345,20,3983.6420000000003,3,5,4,354,Frequent Customers
7593,CA-2016-158778,2016-09-05,9/9/2016,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,3,0.2,0.5904,9,2016Q3,2016,0.000342677914502,99.79320619793876,C,7.500000000000001,0.075,-408,21,2332.577,5,5,3,553,Loyal Customers
1064,CA-2015-161263,2015-04-16,4/21/2015,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Toledo,Ohio,43615,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,7.872,3,0.2,1.2792,4,2015Q2,2015,0.000342677914502,99.79354887585326,C,16.249999999999996,0.1624999999999999,87,17,2163.6240000000003,1,4,3,143,At Risk
7985,CA-2017-152499,2017-01-22,1/25/2017,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,1,2017Q1,2017,0.000342677914502,99.79389155376776,C,11.25,0.1125,-282,32,10310.880000000001,2,5,5,255,Frequent Customers
3966,CA-2014-164910,2014-11-12,11/17/2014,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,3,0.2,0.8856,11,2014Q4,2014,0.000342677914502,99.79423423168228,C,11.25,0.1125,-395,13,4074.4719999999998,5,3,4,534,Loyal Customers
3965,CA-2016-120257,2016-09-22,9/28/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,9,2016Q3,2016,0.000342677914502,99.79457690959676,C,11.25,0.1125,47,12,3922.4150000000004,1,3,4,134,At Risk
2388,CA-2015-145065,2015-12-12,12/15/2015,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,7.86,2,0.0,3.6156,12,2015Q4,2015,0.0003421555396324,99.7949190651364,C,46.0,0.46,-398,23,3318.486,5,5,4,554,Loyal Customers
7777,CA-2014-166961,2014-12-27,12/31/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3,0.0,3.6156,12,2014Q4,2014,0.0003421555396324,99.79526122067604,C,46.0,0.46,-18,15,1860.732,1,4,3,143,At Risk
4085,CA-2017-163692,2017-09-07,9/9/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,85023,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,3,0.7,-6.0237,9,2017Q3,2017,0.000342024945915,99.79560324562192,C,-76.66666666666666,-0.7666666666666666,-333,29,7198.7609999999995,3,5,5,355,Frequent Customers
4761,CA-2014-121573,2014-11-03,11/7/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2,0.2,2.8478,11,2014Q4,2014,0.0003419814146758,99.7959452270366,C,36.25,0.3625,-309,13,3124.832,2,4,4,244,Others
5499,CA-2017-164378,2017-07-15,7/18/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3,0.0,3.6018,7,2017Q3,2017,0.0003408496024582,99.79628607663906,C,46.0,0.4599999999999999,-356,19,2749.881,3,5,3,353,Frequent Customers
6708,CA-2014-167724,2014-04-13,4/18/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Baltimore,Maryland,21215,East,OFF-LA-10002368,Office Supplies,Labels,Avery 479,7.83,3,0.0,3.6018,4,2014Q2,2014,0.0003408496024582,99.79662692624152,C,46.0,0.4599999999999999,-401,27,5907.972,5,5,5,555,Best Customers
1730,CA-2016-106894,2016-02-07,2/7/2016,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,0.0,3.6018,2,2016Q1,2016,0.0003408496024582,99.79696777584395,C,46.0,0.4599999999999999,-361,17,2648.2872,3,4,3,343,Others
5214,CA-2016-145898,2016-09-26,9/26/2016,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0.0,3.6018,9,2016Q3,2016,0.0003408496024582,99.79730862544642,C,46.0,0.4599999999999999,19,9,287.99,1,2,1,121,At Risk
8186,CA-2015-136728,2015-09-13,9/17/2015,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,2.934,9,2015Q3,2015,0.0003405884150234,99.79764921386143,C,37.50000000000001,0.375,-321,21,4510.797,3,5,5,355,Frequent Customers
1893,CA-2017-145310,2017-12-22,12/24/2017,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,Port Orange,Florida,32127,South,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,2.934,12,2017Q4,2017,0.0003405884150234,99.79798980227648,C,37.50000000000001,0.375,-409,16,3635.594,5,4,4,544,Loyal Customers
6962,CA-2017-162096,2017-11-10,11/10/2017,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,3,0.0,2.106,11,2017Q4,2017,0.000339543665284,99.79832934594177,C,27.0,0.2699999999999999,-368,4,816.1740000000001,4,1,1,411,Low Value
9123,CA-2017-162250,2017-11-24,11/24/2017,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% R̩sum̩ Paper, 24lb.",7.78,1,0.0,3.501,11,2017Q4,2017,0.0003386730405012,99.79866801898228,C,44.99999999999999,0.4499999999999999,-381,12,1840.178,4,3,3,433,Others
5963,CA-2014-140732,2014-11-11,11/13/2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.0228,11,2014Q4,2014,0.0003386730405012,99.79900669202276,C,26.0,0.26,-353,34,4299.161,3,5,5,355,Frequent Customers
5609,CA-2015-168634,2015-12-06,12/11/2015,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.0228,12,2015Q4,2015,0.0003386730405012,99.79934536506327,C,26.0,0.26,-376,16,2052.908,4,4,3,443,Others
9767,CA-2017-101959,2017-02-28,3/6/2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% R̩sum̩ Paper, 24lb.",7.78,1,0.0,3.501,2,2017Q1,2017,0.0003386730405012,99.79968403810378,C,44.99999999999999,0.4499999999999999,-405,10,1155.202,5,2,2,522,Loyal Customers
5822,CA-2017-117632,2017-05-12,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,1,0.0,2.0979,5,2017Q2,2017,0.0003382377281099,99.80002227583188,C,27.0,0.27,-185,8,844.4580000000001,1,2,1,121,At Risk
4965,CA-2016-141180,2016-05-15,5/19/2016,Second Class,DP-13000,Darren Powers,Consumer,United States,Fort Lauderdale,Florida,33311,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,7.764,4,0.7,-5.176,5,2016Q2,2016,0.000337976540675,99.80036025237256,C,-66.66666666666666,-0.6666666666666666,-291,17,1050.636,2,4,2,242,Others
7111,CA-2016-109666,2016-04-19,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,2,0.0,2.2504,4,2016Q2,2016,0.0003378024157185,99.80069805478828,C,29.0,0.29,-389,28,4909.472,4,5,5,455,Frequent Customers
4549,CA-2015-126557,2015-07-12,7/17/2015,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76,1,0.6,-2.134,7,2015Q3,2015,0.0003378024157185,99.801035857204,C,-27.5,-0.2749999999999999,-296,24,6234.91,2,5,5,255,Frequent Customers
4307,CA-2016-161095,2016-06-28,6/28/2016,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,0.2,2.8101,6,2016Q2,2016,0.0003374541658054,99.8013733113698,C,36.25,0.3625,-391,28,2754.216,5,5,4,554,Loyal Customers
6322,CA-2014-123316,2014-10-13,10/17/2014,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,10550,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,0.2,2.8101,10,2014Q4,2014,0.0003374541658054,99.8017107655356,C,36.25,0.3625,-90,10,1306.086,1,3,2,132,At Risk
338,CA-2014-129924,2014-07-12,7/17/2014,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,7,2014Q3,2014,0.0003357129162398,99.80204647845184,C,36.25,0.3625,-185,5,925.8,1,1,1,111,At Risk
1716,CA-2016-154788,2016-04-30,5/4/2016,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,4,2016Q2,2016,0.0003357129162398,99.80238219136808,C,36.25,0.3625,-396,34,9799.923,5,5,5,555,Best Customers
6205,CA-2017-145660,2017-12-01,12/3/2017,First Class,MG-17650,Matthew Grinstein,Home Office,United States,Marion,Ohio,43302,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352,12,2017Q4,2017,0.0003357129162398,99.80271790428432,C,22.5,0.225,-388,14,3785.276,4,4,4,444,Others
2082,CA-2015-120103,2015-12-24,12/29/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,0.2,1.7352,12,2015Q4,2015,0.0003357129162398,99.80305361720056,C,22.5,0.225,-144,24,7443.6900000000005,1,5,5,155,Frequent Customers
6773,CA-2016-119018,2016-11-04,11/8/2016,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,11,2016Q4,2016,0.0003357129162398,99.8033893301168,C,36.25,0.3625,-395,11,1136.592,5,3,2,532,Loyal Customers
774,CA-2017-104220,2017-01-30,2/5/2017,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,0.0,3.4695,1,2017Q1,2017,0.0003356258537615,99.80372495597057,C,45.0,0.45,-83,14,1523.2730000000001,1,4,2,142,At Risk
8337,CA-2016-101469,2016-07-02,7/8/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,0.0,3.157,7,2016Q3,2016,0.0003351905413701,99.80406014651192,C,41.0,0.41,-416,14,3100.612,5,4,4,544,Loyal Customers
8677,CA-2017-163265,2017-02-16,2/21/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692,1,0.6,-3.6537,2,2017Q1,2017,0.000334842291457,99.80439498880338,C,-47.5,-0.475,-389,18,2516.494,4,5,3,453,Frequent Customers
8398,US-2014-120236,2014-09-03,9/4/2014,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,5,0.8,-11.52,9,2014Q3,2014,0.0003343199165874,99.80472930871996,C,-150.0,-1.5,-292,6,639.178,2,1,1,211,Low Value
6900,US-2015-165512,2015-05-24,5/26/2015,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,6,0.8,-13.0152,5,2015Q2,2015,0.000333275166848,99.80506258388682,C,-170.00000000000003,-1.7000000000000002,-196,8,1055.981,2,2,2,222,Others
3918,US-2017-142573,2017-07-18,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,4,0.7,-6.1248,7,2017Q3,2017,0.000333275166848,99.80539585905368,C,-80.0,-0.7999999999999999,-363,15,2921.5,3,4,4,344,Others
5496,CA-2015-113523,2015-09-04,9/8/2015,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,4,0.7,-6.1248,9,2015Q3,2015,0.000333275166848,99.80572913422051,C,-80.0,-0.7999999999999999,-381,10,1874.998,4,3,3,433,Others
1768,US-2014-158057,2014-03-22,3/26/2014,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604,3,2014Q1,2014,0.0003327527919783,99.8060618870125,C,-76.66666666666667,-0.7666666666666667,382,12,2854.1150000000002,1,3,4,134,At Risk
6215,CA-2014-128538,2014-10-11,10/15/2014,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Redondo Beach,California,90278,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",7.64,1,0.0,3.7436,10,2014Q4,2014,0.0003325786670218,99.80639446567952,C,49.0,0.49,-225,13,584.6080000000001,2,3,1,231,Low Value
3110,CA-2016-121671,2016-07-17,7/22/2016,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",7.64,1,0.0,3.7436,7,2016Q3,2016,0.0003325786670218,99.80672704434656,C,49.0,0.49,-158,12,1790.5120000000002,1,3,3,133,At Risk
8941,CA-2014-130918,2014-08-22,8/24/2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,33161,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126,8,2014Q3,2014,0.0003322304171087,99.80705927476367,C,-23.75,-0.2375,-409,16,3635.594,5,4,4,544,Loyal Customers
859,CA-2017-161984,2017-04-10,4/15/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767,4,2017Q2,2017,0.0003312727298476,99.80739054749353,C,47.0,0.47,-322,24,3949.656,3,5,4,354,Frequent Customers
251,CA-2016-145625,2016-09-11,9/17/2016,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767,9,2016Q3,2016,0.0003312727298476,99.80772182022338,C,47.0,0.47,-320,5,3908.262,3,1,4,314,Others
